APMC,Commodity,combination_label,date,modal_price,quarter,deseasonalise_price,Difference between Raw and deseasonalized prices
Rahata,brinjal,Rahata:brinjal,10/1/2016,800,4,788.4739583,-11.52604167
Rahata,brinjal,Rahata:brinjal,11/1/2016,673,4,608.4739583,-64.52604167
Rahata,green chilli,Rahata:green chilli,1/1/2015,4450,1,4455.749152,5.749151623
Rahata,green chilli,Rahata:green chilli,2/1/2015,4792,1,5487.841648,695.841648
Rahata,green chilli,Rahata:green chilli,3/1/2015,3629,1,3373.499679,-255.5003206
Rahata,green chilli,Rahata:green chilli,4/1/2015,4554,2,4304.216027,-249.7839727
Rahata,green chilli,Rahata:green chilli,5/1/2015,4813,2,4397.430944,-415.5690557
Rahata,green chilli,Rahata:green chilli,6/1/2015,3833,2,4259.766,426.7659999
Rahata,green chilli,Rahata:green chilli,7/1/2015,1940,3,1942.506372,2.506371719
Rahata,green chilli,Rahata:green chilli,8/1/2015,2600,3,2977.543465,377.5434651
Rahata,green chilli,Rahata:green chilli,9/1/2015,3092,3,2874.30725,-217.6927504
Rahata,green chilli,Rahata:green chilli,10/1/2015,3167,4,2993.292086,-173.7079143
Rahata,green chilli,Rahata:green chilli,11/1/2015,2390,4,2183.640132,-206.3598677
Rahata,green chilli,Rahata:green chilli,12/1/2015,2286,4,2540.523109,254.5231088
Rahata,green chilli,Rahata:green chilli,1/1/2016,3582,1,3586.627744,4.62774407
Rahata,green chilli,Rahata:green chilli,2/1/2016,4158,1,4761.779126,603.7791261
Rahata,green chilli,Rahata:green chilli,3/1/2016,5054,1,4698.172328,-355.8276716
Rahata,green chilli,Rahata:green chilli,4/1/2016,5136,2,4854.293701,-281.7062986
Rahata,green chilli,Rahata:green chilli,5/1/2016,6750,2,6167.184474,-582.8155258
Rahata,green chilli,Rahata:green chilli,6/1/2016,4715,2,5239.967829,524.9678293
Rahata,green chilli,Rahata:green chilli,7/1/2016,6125,3,6132.913158,7.913158132
Rahata,green chilli,Rahata:green chilli,8/1/2016,2685,3,3074.886232,389.8862322
Rahata,green chilli,Rahata:green chilli,9/1/2016,990,3,920.298893,-69.70110702
Rahata,green chilli,Rahata:green chilli,10/1/2016,800,4,756.1205142,-43.87948577
Rahata,green chilli,Rahata:green chilli,11/1/2016,1055,4,963.9080919,-91.09190811
Rahuri-Vambori,bajri,Rahuri-Vambori:bajri,9/1/2014,1482,3,1455.432116,-26.5678841
Rahuri-Vambori,bajri,Rahuri-Vambori:bajri,10/1/2014,1493,4,1534.655937,41.65593715
Rahuri-Vambori,bajri,Rahuri-Vambori:bajri,11/1/2014,1520,4,1353.549474,-166.4505256
Rahuri-Vambori,bajri,Rahuri-Vambori:bajri,12/1/2014,1478,4,1483.988047,5.988047197
Rahuri-Vambori,bajri,Rahuri-Vambori:bajri,1/1/2015,1402,1,1496.417954,94.41795402
Rahuri-Vambori,bajri,Rahuri-Vambori:bajri,2/1/2015,1374,1,1438.545635,64.54563475
Rahuri-Vambori,bajri,Rahuri-Vambori:bajri,3/1/2015,1286,1,1408.700101,122.7001007
Rahuri-Vambori,bajri,Rahuri-Vambori:bajri,4/1/2015,1422,2,1360.701206,-61.29879396
Rahuri-Vambori,bajri,Rahuri-Vambori:bajri,5/1/2015,1399,2,1346.915342,-52.08465785
Rahuri-Vambori,bajri,Rahuri-Vambori:bajri,6/1/2015,1465,2,1428.958316,-36.04168439
Rahuri-Vambori,bajri,Rahuri-Vambori:bajri,7/1/2015,1424,3,1432.88482,8.884820107
Rahuri-Vambori,bajri,Rahuri-Vambori:bajri,8/1/2015,1415,3,1440.531171,25.53117097
Rahuri-Vambori,bajri,Rahuri-Vambori:bajri,9/1/2015,1480,3,1453.46797,-26.53203
Rahuri-Vambori,bajri,Rahuri-Vambori:bajri,10/1/2015,1434,4,1474.009788,40.00978826
Rahuri-Vambori,bajri,Rahuri-Vambori:bajri,11/1/2015,1686,4,1501.371325,-184.6286751
Rahuri-Vambori,bajri,Rahuri-Vambori:bajri,12/1/2015,1521,4,1527.16226,6.162259667
Rahuri-Vambori,bajri,Rahuri-Vambori:bajri,1/1/2016,1454,1,1551.919904,97.91990381
Rahuri-Vambori,bajri,Rahuri-Vambori:bajri,2/1/2016,1507,1,1577.793502,70.79350187
Rahuri-Vambori,bajri,Rahuri-Vambori:bajri,3/1/2016,1466,1,1605.874298,139.8742983
Rahuri-Vambori,bajri,Rahuri-Vambori:bajri,4/1/2016,1739,2,1664.036144,-74.96385562
Rahuri-Vambori,bajri,Rahuri-Vambori:bajri,5/1/2016,1744,2,1679.07102,-64.92898019
Rahuri-Vambori,bajri,Rahuri-Vambori:bajri,6/1/2016,1744,2,1701.094404,-42.90559562
Rahuri-Vambori,bajri,Rahuri-Vambori:bajri,7/1/2016,1744,3,1754.881409,10.88140889
Rahuri-Vambori,bajri,Rahuri-Vambori:bajri,8/1/2016,1721,3,1752.052399,31.05239946
Rahuri-Vambori,bajri,Rahuri-Vambori:bajri,9/1/2016,1589,3,1560.513922,-28.48607816
Rahuri-Vambori,bajri,Rahuri-Vambori:bajri,10/1/2016,1486,4,1527.460631,41.46063135
Rahuri-Vambori,bajri,Rahuri-Vambori:bajri,11/1/2016,1512,4,1346.42553,-165.5744702
Rahuri-Vambori,wheat(husked),Rahuri-Vambori:wheat(husked),9/1/2014,1622,3,1670.652778,48.65277778
Rahuri-Vambori,wheat(husked),Rahuri-Vambori:wheat(husked),10/1/2014,1527,4,1504.319444,-22.68055556
Rahuri-Vambori,wheat(husked),Rahuri-Vambori:wheat(husked),11/1/2014,1630,4,1463.402778,-166.5972222
Rahuri-Vambori,wheat(husked),Rahuri-Vambori:wheat(husked),12/1/2014,1599,4,1531.736111,-67.26388889
Rahuri-Vambori,wheat(husked),Rahuri-Vambori:wheat(husked),1/1/2015,1653,1,1622.861111,-30.13888889
Rahuri-Vambori,wheat(husked),Rahuri-Vambori:wheat(husked),2/1/2015,1585,1,1559.569444,-25.43055556
Rahuri-Vambori,wheat(husked),Rahuri-Vambori:wheat(husked),3/1/2015,1575,1,1631.340278,56.34027778
Rahuri-Vambori,wheat(husked),Rahuri-Vambori:wheat(husked),4/1/2015,1679,2,1669.319444,-9.680555556
Rahuri-Vambori,wheat(husked),Rahuri-Vambori:wheat(husked),5/1/2015,1603,2,1642.965278,39.96527778
Rahuri-Vambori,wheat(husked),Rahuri-Vambori:wheat(husked),6/1/2015,1547,2,1624.694444,77.69444444
Rahuri-Vambori,wheat(husked),Rahuri-Vambori:wheat(husked),7/1/2015,1592,3,1633.777778,41.77777778
Rahuri-Vambori,wheat(husked),Rahuri-Vambori:wheat(husked),8/1/2015,1586,3,1643.361111,57.36111111
Rahuri-Vambori,wheat(husked),Rahuri-Vambori:wheat(husked),9/1/2015,1604,3,1652.652778,48.65277778
Rahuri-Vambori,wheat(husked),Rahuri-Vambori:wheat(husked),10/1/2015,1679,4,1656.319444,-22.68055556
Rahuri-Vambori,wheat(husked),Rahuri-Vambori:wheat(husked),11/1/2015,1828,4,1661.402778,-166.5972222
Rahuri-Vambori,wheat(husked),Rahuri-Vambori:wheat(husked),12/1/2015,1743,4,1675.736111,-67.26388889
Rahuri-Vambori,wheat(husked),Rahuri-Vambori:wheat(husked),1/1/2016,1727,1,1696.861111,-30.13888889
Rahuri-Vambori,wheat(husked),Rahuri-Vambori:wheat(husked),2/1/2016,1741,1,1715.569444,-25.43055556
Rahuri-Vambori,wheat(husked),Rahuri-Vambori:wheat(husked),3/1/2016,1642,1,1698.340278,56.34027778
Rahuri-Vambori,wheat(husked),Rahuri-Vambori:wheat(husked),4/1/2016,1700,2,1690.319444,-9.680555556
Rahuri-Vambori,wheat(husked),Rahuri-Vambori:wheat(husked),5/1/2016,1704,2,1743.965278,39.96527778
Rahuri-Vambori,wheat(husked),Rahuri-Vambori:wheat(husked),6/1/2016,1790,2,1867.694444,77.69444444
Rahuri-Vambori,wheat(husked),Rahuri-Vambori:wheat(husked),7/1/2016,1856,3,1897.777778,41.77777778
Rahuri-Vambori,wheat(husked),Rahuri-Vambori:wheat(husked),8/1/2016,1771,3,1828.361111,57.36111111
Rahuri-Vambori,wheat(husked),Rahuri-Vambori:wheat(husked),9/1/2016,1991,3,2039.652778,48.65277778
Rahuri-Vambori,wheat(husked),Rahuri-Vambori:wheat(husked),10/1/2016,1877,4,1854.319444,-22.68055556
Rahuri-Vambori,wheat(husked),Rahuri-Vambori:wheat(husked),11/1/2016,1935,4,1768.402778,-166.5972222
Rahuri-Vambori,sorgum(jawar),Rahuri-Vambori:sorgum(jawar),9/1/2014,1773,3,1734.770296,-38.2297036
Rahuri-Vambori,sorgum(jawar),Rahuri-Vambori:sorgum(jawar),10/1/2014,1749,4,1763.21138,14.21137957
Rahuri-Vambori,sorgum(jawar),Rahuri-Vambori:sorgum(jawar),11/1/2014,2020,4,1757.884817,-262.1151831
Rahuri-Vambori,sorgum(jawar),Rahuri-Vambori:sorgum(jawar),12/1/2014,1836,4,1724.216197,-111.783803
Rahuri-Vambori,sorgum(jawar),Rahuri-Vambori:sorgum(jawar),1/1/2015,1685,1,1723.421382,38.42138158
Rahuri-Vambori,sorgum(jawar),Rahuri-Vambori:sorgum(jawar),2/1/2015,1326,1,1319.584669,-6.415330522
Rahuri-Vambori,sorgum(jawar),Rahuri-Vambori:sorgum(jawar),3/1/2015,1478,1,1456.825678,-21.17432193
Rahuri-Vambori,sorgum(jawar),Rahuri-Vambori:sorgum(jawar),4/1/2015,1377,2,1370.403414,-6.59658552
Rahuri-Vambori,sorgum(jawar),Rahuri-Vambori:sorgum(jawar),5/1/2015,1263,2,1317.177204,54.17720408
Rahuri-Vambori,sorgum(jawar),Rahuri-Vambori:sorgum(jawar),6/1/2015,1264,2,1425.937542,161.9375417
Rahuri-Vambori,sorgum(jawar),Rahuri-Vambori:sorgum(jawar),7/1/2015,1269,3,1410.413798,141.4137982
Rahuri-Vambori,sorgum(jawar),Rahuri-Vambori:sorgum(jawar),8/1/2015,1450,3,1414.458142,-35.54185808
Rahuri-Vambori,sorgum(jawar),Rahuri-Vambori:sorgum(jawar),9/1/2015,1464,3,1432.433003,-31.56699722
Rahuri-Vambori,sorgum(jawar),Rahuri-Vambori:sorgum(jawar),10/1/2015,1442,4,1453.716872,11.71687212
Rahuri-Vambori,sorgum(jawar),Rahuri-Vambori:sorgum(jawar),11/1/2015,1707,4,1485.499694,-221.5003057
Rahuri-Vambori,sorgum(jawar),Rahuri-Vambori:sorgum(jawar),12/1/2015,1619,4,1520.428117,-98.57188291
Rahuri-Vambori,sorgum(jawar),Rahuri-Vambori:sorgum(jawar),1/1/2016,1522,1,1556.704654,34.70465446
Rahuri-Vambori,sorgum(jawar),Rahuri-Vambori:sorgum(jawar),2/1/2016,1588,1,1580.317085,-7.682914683
Rahuri-Vambori,sorgum(jawar),Rahuri-Vambori:sorgum(jawar),3/1/2016,1656,1,1632.275591,-23.72440941
Rahuri-Vambori,sorgum(jawar),Rahuri-Vambori:sorgum(jawar),4/1/2016,1720,2,1711.760256,-8.239743714
Rahuri-Vambori,sorgum(jawar),Rahuri-Vambori:sorgum(jawar),5/1/2016,1698,2,1770.836811,72.83681119
Rahuri-Vambori,sorgum(jawar),Rahuri-Vambori:sorgum(jawar),6/1/2016,1684,2,1899.745902,215.7459021
Rahuri-Vambori,sorgum(jawar),Rahuri-Vambori:sorgum(jawar),7/1/2016,1737,3,1930.566405,193.5664047
Rahuri-Vambori,sorgum(jawar),Rahuri-Vambori:sorgum(jawar),8/1/2016,1560,3,1521.761863,-38.23813697
Rahuri-Vambori,sorgum(jawar),Rahuri-Vambori:sorgum(jawar),9/1/2016,1555,3,1521.470847,-33.52915347
Rahuri-Vambori,sorgum(jawar),Rahuri-Vambori:sorgum(jawar),10/1/2016,1641,4,1654.333833,13.33383297
Rahuri-Vambori,sorgum(jawar),Rahuri-Vambori:sorgum(jawar),11/1/2016,2098.25,4,1825.981098,-272.2689025
Rahuri-Vambori,maize,Rahuri-Vambori:maize,10/1/2014,1131,4,1082.134953,-48.86504735
Rahuri-Vambori,maize,Rahuri-Vambori:maize,11/1/2014,1171,4,1150.104522,-20.89547843
Rahuri-Vambori,maize,Rahuri-Vambori:maize,12/1/2014,1057,4,1032.483878,-24.51612205
Rahuri-Vambori,maize,Rahuri-Vambori:maize,1/1/2015,1129,1,1144.33863,15.33863003
Rahuri-Vambori,maize,Rahuri-Vambori:maize,2/1/2015,1129,1,1195.028223,66.02822281
Rahuri-Vambori,maize,Rahuri-Vambori:maize,3/1/2015,1224,1,1253.750452,29.75045164
Rahuri-Vambori,maize,Rahuri-Vambori:maize,4/1/2015,1276,2,1311.834093,35.83409259
Rahuri-Vambori,maize,Rahuri-Vambori:maize,5/1/2015,1445,2,1305.687819,-139.3121806
Rahuri-Vambori,maize,Rahuri-Vambori:maize,6/1/2015,1260,2,1318.514563,58.51456279
Rahuri-Vambori,maize,Rahuri-Vambori:maize,7/1/2015,1349,3,1344.457264,-4.542735756
Rahuri-Vambori,maize,Rahuri-Vambori:maize,8/1/2015,1293,3,1362.71011,69.71010957
Rahuri-Vambori,maize,Rahuri-Vambori:maize,9/1/2015,1401,3,1376.10398,-24.89602014
Rahuri-Vambori,maize,Rahuri-Vambori:maize,10/1/2015,1445,4,1382.568529,-62.43147075
Rahuri-Vambori,maize,Rahuri-Vambori:maize,11/1/2015,1411,4,1385.82193,-25.17807008
Rahuri-Vambori,maize,Rahuri-Vambori:maize,12/1/2015,1425,4,1391.948464,-33.05153635
Rahuri-Vambori,maize,Rahuri-Vambori:maize,1/1/2016,1375,1,1393.680794,18.68079387
Rahuri-Vambori,maize,Rahuri-Vambori:maize,2/1/2016,1315,1,1391.906212,76.90621169
Rahuri-Vambori,maize,Rahuri-Vambori:maize,3/1/2016,1355,1,1387.934528,32.93452775
Rahuri-Vambori,maize,Rahuri-Vambori:maize,4/1/2016,1298,2,1334.451922,36.45192177
Rahuri-Vambori,maize,Rahuri-Vambori:maize,5/1/2016,1500,2,1355.38528,-144.6147203
Rahuri-Vambori,maize,Rahuri-Vambori:maize,6/1/2016,1350,2,1412.694174,62.69417442
Rahuri-Vambori,maize,Rahuri-Vambori:maize,10/1/2016,1372,4,1295.622271,-76.37772905
Rahuri-Vambori,maize,Rahuri-Vambori:maize,11/1/2016,1210,4,1370.087504,160.0875038
Rahuri-Vambori,gram,Rahuri-Vambori:gram,9/1/2014,2406,3,2601.541667,195.5416667
Rahuri-Vambori,gram,Rahuri-Vambori:gram,10/1/2014,2360,4,1834.208333,-525.7916667
Rahuri-Vambori,gram,Rahuri-Vambori:gram,11/1/2014,2525,4,2011.208333,-513.7916667
Rahuri-Vambori,gram,Rahuri-Vambori:gram,12/1/2014,2251,4,2467.958333,216.9583333
Rahuri-Vambori,gram,Rahuri-Vambori:gram,1/1/2015,2549,1,2856.125,307.125
Rahuri-Vambori,gram,Rahuri-Vambori:gram,2/1/2015,3328,1,3989.5,661.5
Rahuri-Vambori,gram,Rahuri-Vambori:gram,3/1/2015,3184,1,3570.145833,386.1458333
Rahuri-Vambori,gram,Rahuri-Vambori:gram,4/1/2015,3561,2,3387.541667,-173.4583333
Rahuri-Vambori,gram,Rahuri-Vambori:gram,5/1/2015,4396,2,3994.020833,-401.9791667
Rahuri-Vambori,gram,Rahuri-Vambori:gram,6/1/2015,3972,2,3652,-320
Rahuri-Vambori,gram,Rahuri-Vambori:gram,7/1/2015,3822,3,3806.125,-15.875
Rahuri-Vambori,gram,Rahuri-Vambori:gram,8/1/2015,3733,3,3916.625,183.625
Rahuri-Vambori,gram,Rahuri-Vambori:gram,9/1/2015,3804,3,3999.541667,195.5416667
Rahuri-Vambori,gram,Rahuri-Vambori:gram,10/1/2015,4651,4,4125.208333,-525.7916667
Rahuri-Vambori,gram,Rahuri-Vambori:gram,11/1/2015,4765,4,4251.208333,-513.7916667
Rahuri-Vambori,gram,Rahuri-Vambori:gram,12/1/2015,4178,4,4394.958333,216.9583333
Rahuri-Vambori,gram,Rahuri-Vambori:gram,1/1/2016,4321,1,4628.125,307.125
Rahuri-Vambori,gram,Rahuri-Vambori:gram,2/1/2016,4208,1,4869.5,661.5
Rahuri-Vambori,gram,Rahuri-Vambori:gram,3/1/2016,4294,1,4680.145833,386.1458333
Rahuri-Vambori,gram,Rahuri-Vambori:gram,4/1/2016,5467,2,5293.541667,-173.4583333
Rahuri-Vambori,gram,Rahuri-Vambori:gram,5/1/2016,5514,2,5112.020833,-401.9791667
Rahuri-Vambori,gram,Rahuri-Vambori:gram,6/1/2016,6304,2,5984,-320
Rahuri-Vambori,gram,Rahuri-Vambori:gram,7/1/2016,7086,3,7070.125,-15.875
Rahuri-Vambori,gram,Rahuri-Vambori:gram,8/1/2016,6262,3,6445.625,183.625
Rahuri-Vambori,gram,Rahuri-Vambori:gram,9/1/2016,7153,3,7348.541667,195.5416667
Rahuri-Vambori,gram,Rahuri-Vambori:gram,10/1/2016,7952,4,7426.208333,-525.7916667
Rahuri-Vambori,gram,Rahuri-Vambori:gram,11/1/2016,7132,4,6618.208333,-513.7916667
Rahuri-Vambori,soybean,Rahuri-Vambori:soybean,9/1/2014,3207,3,3525.298434,318.2984343
Rahuri-Vambori,soybean,Rahuri-Vambori:soybean,10/1/2014,3089,4,2903.724538,-185.275462
Rahuri-Vambori,soybean,Rahuri-Vambori:soybean,11/1/2014,3241,4,3195.292999,-45.70700118
Rahuri-Vambori,soybean,Rahuri-Vambori:soybean,12/1/2014,3142,4,2969.574781,-172.4252189
Rahuri-Vambori,soybean,Rahuri-Vambori:soybean,1/1/2015,3169,1,2992.481704,-176.5182956
Rahuri-Vambori,soybean,Rahuri-Vambori:soybean,2/1/2015,3231,1,3431.947052,200.9470524
Rahuri-Vambori,soybean,Rahuri-Vambori:soybean,3/1/2015,3166,1,3291.423494,125.423494
Rahuri-Vambori,soybean,Rahuri-Vambori:soybean,4/1/2015,3357,2,3313.442188,-43.55781179
Rahuri-Vambori,soybean,Rahuri-Vambori:soybean,5/1/2015,3931.75,2,3583.56728,-348.1827205
Rahuri-Vambori,soybean,Rahuri-Vambori:soybean,6/1/2015,3522,2,3392.468691,-129.5313089
Rahuri-Vambori,soybean,Rahuri-Vambori:soybean,7/1/2015,3215,3,3431.705933,216.7059326
Rahuri-Vambori,soybean,Rahuri-Vambori:soybean,8/1/2015,3128,3,3450.841956,322.8419563
Rahuri-Vambori,soybean,Rahuri-Vambori:soybean,9/1/2015,3144,3,3456.045612,312.0456119
Rahuri-Vambori,soybean,Rahuri-Vambori:soybean,10/1/2015,3685,4,3463.97699,-221.0230099
Rahuri-Vambori,soybean,Rahuri-Vambori:soybean,11/1/2015,3492,4,3442.753209,-49.24679053
Rahuri-Vambori,soybean,Rahuri-Vambori:soybean,12/1/2015,3617,4,3418.507951,-198.4920486
Rahuri-Vambori,soybean,Rahuri-Vambori:soybean,1/1/2016,3629,1,3426.858979,-202.1410207
Rahuri-Vambori,soybean,Rahuri-Vambori:soybean,2/1/2016,3227,1,3427.698279,200.6982786
Rahuri-Vambori,soybean,Rahuri-Vambori:soybean,3/1/2016,3294,1,3424.494311,130.4943112
Rahuri-Vambori,soybean,Rahuri-Vambori:soybean,4/1/2016,3418,2,3373.6507,-44.34930017
Rahuri-Vambori,soybean,Rahuri-Vambori:soybean,5/1/2016,3365,2,3067.006777,-297.993223
Rahuri-Vambori,soybean,Rahuri-Vambori:soybean,6/1/2016,3511,2,3381.873247,-129.1267534
Rahuri-Vambori,soybean,Rahuri-Vambori:soybean,7/1/2016,3425,3,3655.860908,230.860908
Rahuri-Vambori,soybean,Rahuri-Vambori:soybean,8/1/2016,2938,3,3241.231991,303.2319909
Rahuri-Vambori,soybean,Rahuri-Vambori:soybean,9/1/2016,2946,3,3238.393884,292.3938844
Rahuri-Vambori,soybean,Rahuri-Vambori:soybean,10/1/2016,2669.75,4,2509.620779,-160.1292213
Rahuri-Vambori,soybean,Rahuri-Vambori:soybean,11/1/2016,2669.75,4,2632.099193,-37.65080728
Rahuri-Vambori,onion,Rahuri-Vambori:onion,9/1/2014,1064,3,669.7217881,-394.2782119
Rahuri-Vambori,onion,Rahuri-Vambori:onion,10/1/2014,1179,4,724.0730406,-454.9269594
Rahuri-Vambori,onion,Rahuri-Vambori:onion,11/1/2014,1073,4,1025.393918,-47.60608239
Rahuri-Vambori,onion,Rahuri-Vambori:onion,12/1/2014,1323,4,1413.293076,90.29307576
Rahuri-Vambori,onion,Rahuri-Vambori:onion,1/1/2015,1138,1,1245.899245,107.8992453
Rahuri-Vambori,onion,Rahuri-Vambori:onion,2/1/2015,1218,1,2387.007116,1169.007116
Rahuri-Vambori,onion,Rahuri-Vambori:onion,3/1/2015,988,1,1629.251198,641.2511983
Rahuri-Vambori,onion,Rahuri-Vambori:onion,4/1/2015,869,2,1460.991996,591.9919964
Rahuri-Vambori,onion,Rahuri-Vambori:onion,5/1/2015,800,2,1317.671251,517.6712509
Rahuri-Vambori,onion,Rahuri-Vambori:onion,6/1/2015,1400,2,1568.101652,168.101652
Rahuri-Vambori,onion,Rahuri-Vambori:onion,7/1/2015,1783,3,1569.441263,-213.5587365
Rahuri-Vambori,onion,Rahuri-Vambori:onion,8/1/2015,2378.75,3,1545.068977,-833.6810226
Rahuri-Vambori,onion,Rahuri-Vambori:onion,9/1/2015,2378.75,3,1497.275097,-881.4749028
Rahuri-Vambori,onion,Rahuri-Vambori:onion,10/1/2015,2378.75,4,1460.889521,-917.8604789
Rahuri-Vambori,onion,Rahuri-Vambori:onion,11/1/2015,1500,4,1433.449093,-66.55090735
Rahuri-Vambori,onion,Rahuri-Vambori:onion,12/1/2015,1300,4,1388.723355,88.72335486
Rahuri-Vambori,onion,Rahuri-Vambori:onion,1/1/2016,1192,1,1305.019245,113.0192446
Rahuri-Vambori,onion,Rahuri-Vambori:onion,2/1/2016,600,1,1175.865574,575.8655743
Rahuri-Vambori,onion,Rahuri-Vambori:onion,3/1/2016,500,1,824.5198372,324.5198372
Rahuri-Vambori,onion,Rahuri-Vambori:onion,4/1/2016,515,2,865.8353028,350.8353028
Rahuri-Vambori,onion,Rahuri-Vambori:onion,5/1/2016,519,2,854.839224,335.839224
Rahuri-Vambori,onion,Rahuri-Vambori:onion,6/1/2016,646,2,723.5669051,77.56690514
Rahuri-Vambori,onion,Rahuri-Vambori:onion,7/1/2016,600,3,528.1350298,-71.86497023
Rahuri-Vambori,onion,Rahuri-Vambori:onion,8/1/2016,573,3,372.1805671,-200.8194329
Rahuri-Vambori,onion,Rahuri-Vambori:onion,9/1/2016,465,3,292.6885634,-172.3114366
Rahuri-Vambori,onion,Rahuri-Vambori:onion,10/1/2016,579,4,355.5880327,-223.4119673
Rahuri-Vambori,onion,Rahuri-Vambori:onion,11/1/2016,720,4,688.0555645,-31.94443553
Sangamner,bajri,Sangamner:bajri,9/1/2014,1469,3,1476.300347,7.300347222
Sangamner,bajri,Sangamner:bajri,10/1/2014,1413,4,1430.237847,17.23784722
Sangamner,bajri,Sangamner:bajri,11/1/2014,1514,4,1527.112847,13.11284722
Sangamner,bajri,Sangamner:bajri,12/1/2014,1535,4,1573.300347,38.30034722
Sangamner,bajri,Sangamner:bajri,1/1/2015,1507,1,1550.404514,43.40451389
Sangamner,bajri,Sangamner:bajri,2/1/2015,1500,1,1588.571181,88.57118056
Sangamner,bajri,Sangamner:bajri,3/1/2015,1500,1,1492.592014,-7.407986111
Sangamner,bajri,Sangamner:bajri,4/1/2015,1540,2,1446.654514,-93.34548611
Sangamner,bajri,Sangamner:bajri,5/1/2015,1546,2,1452.508681,-93.49131944
Sangamner,bajri,Sangamner:bajri,6/1/2015,1555,2,1512.342014,-42.65798611
Sangamner,bajri,Sangamner:bajri,7/1/2015,1452,3,1515.633681,63.63368056
Sangamner,bajri,Sangamner:bajri,8/1/2015,1555,3,1520.342014,-34.65798611
Sangamner,bajri,Sangamner:bajri,9/1/2015,1522,3,1529.300347,7.300347222
Sangamner,bajri,Sangamner:bajri,10/1/2015,1530,4,1547.237847,17.23784722
Sangamner,bajri,Sangamner:bajri,11/1/2015,1556,4,1569.112847,13.11284722
Sangamner,bajri,Sangamner:bajri,12/1/2015,1551,4,1589.300347,38.30034722
Sangamner,bajri,Sangamner:bajri,1/1/2016,1570,1,1613.404514,43.40451389
Sangamner,bajri,Sangamner:bajri,2/1/2016,1550,1,1638.571181,88.57118056
Sangamner,bajri,Sangamner:bajri,3/1/2016,1665,1,1657.592014,-7.407986111
Sangamner,bajri,Sangamner:bajri,4/1/2016,1805.5,2,1712.154514,-93.34548611
Sangamner,bajri,Sangamner:bajri,5/1/2016,1805.5,2,1712.008681,-93.49131944
Sangamner,bajri,Sangamner:bajri,6/1/2016,1780,2,1737.342014,-42.65798611
Sangamner,bajri,Sangamner:bajri,7/1/2016,1805.5,3,1869.133681,63.63368056
Sangamner,bajri,Sangamner:bajri,8/1/2016,1805.5,3,1770.842014,-34.65798611
Sangamner,bajri,Sangamner:bajri,9/1/2016,1641,3,1648.300347,7.300347222
Sangamner,bajri,Sangamner:bajri,10/1/2016,1448,4,1465.237847,17.23784722
Sangamner,bajri,Sangamner:bajri,11/1/2016,1616,4,1629.112847,13.11284722
Sangamner,wheat(husked),Sangamner:wheat(husked),9/1/2014,1628,3,1657.383681,29.38368056
Sangamner,wheat(husked),Sangamner:wheat(husked),10/1/2014,1628,4,1621.050347,-6.949652778
Sangamner,wheat(husked),Sangamner:wheat(husked),11/1/2014,1633,4,1589.883681,-43.11631944
Sangamner,wheat(husked),Sangamner:wheat(husked),12/1/2014,1628,4,1680.300347,52.30034722
Sangamner,wheat(husked),Sangamner:wheat(husked),1/1/2015,1690,1,1631.883681,-58.11631944
Sangamner,wheat(husked),Sangamner:wheat(husked),2/1/2015,1695,1,1698.092014,3.092013889
Sangamner,wheat(husked),Sangamner:wheat(husked),3/1/2015,1788,1,1786.904514,-1.095486111
Sangamner,wheat(husked),Sangamner:wheat(husked),4/1/2015,1734,2,1739.487847,5.487847222
Sangamner,wheat(husked),Sangamner:wheat(husked),5/1/2015,1778,2,1728.071181,-49.92881944
Sangamner,wheat(husked),Sangamner:wheat(husked),6/1/2015,1746,2,1756.592014,10.59201389
Sangamner,wheat(husked),Sangamner:wheat(husked),7/1/2015,1752,3,1768.467014,16.46701389
Sangamner,wheat(husked),Sangamner:wheat(husked),8/1/2015,1738,3,1779.883681,41.88368056
Sangamner,wheat(husked),Sangamner:wheat(husked),9/1/2015,1753,3,1782.383681,29.38368056
Sangamner,wheat(husked),Sangamner:wheat(husked),10/1/2015,1790,4,1783.050347,-6.949652778
Sangamner,wheat(husked),Sangamner:wheat(husked),11/1/2015,1833,4,1789.883681,-43.11631944
Sangamner,wheat(husked),Sangamner:wheat(husked),12/1/2015,1745,4,1797.300347,52.30034722
Sangamner,wheat(husked),Sangamner:wheat(husked),1/1/2016,1858,1,1799.883681,-58.11631944
Sangamner,wheat(husked),Sangamner:wheat(husked),2/1/2016,1801,1,1804.092014,3.092013889
